id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
9705,Lamb Chops with Green Peas,,11,11,1899,1901,0.1,0.65
9714,Asparagus salad,,97,97,1891,1973,0.0,1.6
9715,Roast Ribs of Beef au Jus,,13,13,1898,1939,0.0,0.6
9722,"Boiled Onions, Drawn Butter",,13,13,1901,1933,0.15,0.45
9730,Broiled Spring Chicken on Toast,,37,38,1895,1967,0.5,3.75
9738,"Potatoes, Marquise",,17,17,1897,1958,0.2,0.4
9739,Boston Cream Pie,,140,160,1892,1998,0.0,4.99
9748,Celery with Gravy,,13,13,1899,1915,0.4,0.6
9751,Pork,,64,66,1881,1937,0.0,1.35
9761,Hot House Asparagus,,69,72,1900,1933,0.25,175.0
9791,Spring Onions,,139,142,1898,1965,0.0,0.35
9797,Alligator Pear,,147,175,1901,1957,0.3,50.0
9800,"Consomme, en Tasse",,16,16,1899,1942,0.15,0.25
9809,Canadian,,75,95,1900,1973,0.0,20.0
9814,Italian,,10,10,1900,1965,0.25,0.8
9820,Deep Apple Pie,,10,10,1892,1948,0.0,0.3
9821,"Broiled Whitefish, Maitre d'Hotel",,29,29,1884,1919,0.3,1.0
9825,Fried Apples with Salt Pork,,10,10,1900,1901,0.3,0.35
9826,Fresh Lobster Salad,,89,95,1897,1969,0.0,40.0
9828,Salmon Salad,,156,175,1865,1987,0.0,4.25
9833,Stewed Parsnips,,40,43,1866,1921,0.05,0.35
9836,Steamed New Potatoes,,20,20,1898,1989,0.2,0.2
9839,"Roast Ham, Champagne Sauce",,42,43,1851,1912,0.15,0.6
9841,Black Hot House Grapes,,16,19,1907,1914,0.5,2.5
9851,Floating Island,,46,47,1854,1945,0.0,0.35
9860,Nectarines,,71,101,1901,1959,0.35,35.0
9869,Eggs Poached on Toast,,53,53,1895,1973,0.0,25.0
9873,Blue Points Oysters,,15,16,1900,1947,0.2,0.6
9874,"Apple Dumpling, Hard Sauce",,16,16,1892,1939,0.1,0.4
9886,Baba au Rum,,38,43,1900,1973,0.0,1.0
9889,Malted Milk,,142,145,1901,1965,0.0,6.0
9891,"Baked Apple, with Cream",,17,17,1900,1943,0.0,15.0
9892,Golden Russet Cider,,23,25,1892,1933,0.05,2.5
9897,Cream Puff,,45,46,1900,1943,0.05,5.0
9909,Hashed Mutton,,17,17,1892,1901,0.4,40.0
9914,Chicken Curry,,16,16,1900,1975,0.0,6.75
9915,Pure Cream,,26,29,1900,1916,0.05,10.0
9917,Lamb's Tongue,,22,22,1900,1913,0.1,0.4
9922,Sliced Ham,,20,20,1900,1961,0.1,1.0
9930,Sliced Chicken,,182,187,1901,1985,0.0,5.0
9934,Peches au feu d'Enfer,,14,15,1907,1912,1.25,1.25
9956,Sturgeon,,25,25,1901,1965,0.1,2.1
9965,Minced Chicken,,14,14,1900,1917,0.45,0.9
9977,"Potatoes, Dauphine",,14,14,1895,1929,0.2,0.3
9998,Alligator Pears,,13,15,1901,1939,1.0,1.0
10000,Sturgeon Sandwich,,17,17,1900,1987,0.1,10.0
10005,Banana Ice Cream,,94,97,1866,1987,0.25,1.0
10010,Hard Boiled Eggs,,17,17,1900,1901,0.05,0.05
10011,Lettuce Sandwich,,55,60,1900,1947,0.0,5.0
10016,Imported Swiss Cheese Sandwich,,48,48,1901,1973,0.1,10.0
10024,Imported Swiss,,55,57,1900,1969,0.1,30.0
10029,"Vermont Turkey, cranberry sauce",,23,23,1896,1908,0.45,90.0
10032,Glaces,,54,56,1884,1993,0.0,3.25
10033,Poached Eggs plain,,12,12,1900,1921,0.15,0.2
10034,PUNCH AU KIRSCH,,63,63,1882,1928,0.25,0.4
10050,"Banana fritters, rum sauce",,14,14,1896,1901,0.25,0.3
10061,Tomato and Lettuce,,11,11,1900,1969,0.2,1.35
10073,Olives Farcies,,62,62,1880,1955,0.0,40.0
10075,Cocoanut Drops,,20,20,1900,1901,0.05,0.05
10079,"George Goulet, Extra Brut",,75,76,1895,1900,0.0,9.0
10083,Layer Raisins,,74,74,1873,1921,0.1,0.3
10084,Assorted Nuts,,157,158,1881,1965,0.1,0.3
10104,"Iced Tea, per Glass",,21,21,1889,1955,0.05,0.2
10107,"Baked apple dumpling, hard and brandy sauce",,27,29,1899,1961,0.15,0.65
10117,Okra Soup,,17,17,1900,1973,0.15,0.45
10119,Huckleberry Pie,,89,94,1893,1955,0.05,5.0
10120,Rice Pudding with Cream,,63,67,1899,1985,0.1,10.0
10128,Curry Rice,,25,25,1900,1985,3.33,4.25
10135,Cold veal,,67,67,1859,1955,0.0,0.5
10139,Headcheese,,18,19,1900,1915,0.25,0.4
10144,Hot Tea Biscuit,,12,12,1900,1941,0.1,0.15
10165,Cup Cakes,,11,11,1881,1963,0.01,0.1
10171,Cookies,,46,50,1900,1973,0.02,0.5
10173,Doughnuts,,65,65,1892,1970,0.01,0.35
10177,Lemon Cream Pie,,40,41,1883,1974,0.05,0.3
10178,Cauliflower in Cream,,50,52,1896,1966,0.05,0.25
10192,"Prime Ribs of Beef, au jus",,23,23,1898,1943,0.25,1.25
10196,"Asparagus, hot or cold",,19,20,1892,1917,0.15,0.6
10217,Oyster Cocktails,,23,24,1895,1919,0.25,0.25
10219,Pepper Mangoes,,11,11,1892,1921,0.1,0.3
10227,Potatoes--Baked,,13,13,1900,1918,0.1,10.0
10228,Stewed Crab Apples,,49,61,1900,1914,0.3,30.0
10229,Filbert Ice Cream,,24,26,1901,1963,0.3,0.3
10240,"Spring Turkey, Giblet sauce",,91,99,1907,1917,0.65,85.0
10247,"Buttermilk, per Glass",,16,16,1889,1921,0.05,5.0
10251,Alexander,,84,85,1907,1972,0.0,60.0
10256,Braised Lettuce,,44,67,1898,1979,0.35,40.0
10266,Fresh Green Asparagus,,16,20,1907,1939,0.25,2.5
10269,Guinea Hen,,90,99,1900,1933,0.5,150.0
10270,Hamburg Chicken,,36,36,1901,1916,1.25,1.25
10277,Glass of milk,,149,151,1892,1969,0.0,0.5
10281,Coffee with milk,,15,15,1900,1937,0.0,0.35
10285,Marrons in syrup,,10,10,1900,1918,0.35,0.5
10288,Sirloin with onions,,13,13,1900,1901,0.3,1.1
10296,Banana,,112,126,1894,1980,0.0,1.5
10304,Port-du-Salut,,83,93,1900,1946,0.15,0.45
10307,Cold Lamb,,152,153,1859,1940,0.0,9.0
10329,Roast Prime Ribs of Beef,,117,122,1893,1985,0.0,35.65
10335,Browned Sweet Potatoes,,78,78,1887,1918,0.05,0.25
10336,Shrimp Mayonnaise,,14,14,1899,1929,0.25,0.6
10346,CREME DE MENTHE PUNCH,,21,21,1895,1918,0.25,0.35
10354,Mutton with Caper sauce,,23,23,1900,1901,0.25,0.25
10359,Rolled Oats with Cream,,20,20,1898,1963,0.25,0.4
10362,CLAM BOUILLON,,29,29,1900,1941,0.1,0.3
10371,"Consomme, Jardiniere",,12,12,1899,1942,0.25,0.4
10376,Pommes Saratoga,,12,12,1893,1957,0.25,0.25
10381,Raspberry Jelly,,25,25,1889,1969,0.25,6.0
10418,Green Sea Turtle Soup,,10,10,1900,1954,0.25,0.25
10419,Hot mince pie,,153,164,1894,1961,0.0,30.0
10425,Filberts,,106,107,1852,1948,0.1,0.1
10429,Fresh figs,,32,32,1900,1945,0.4,0.65
10435,Assorted cheese,,199,199,1895,1978,0.0,1.95
10442,Seltzer Water,,53,53,1851,1940,0.0,0.75
10444,Pea,,12,12,1892,1917,0.2,0.4
10445,Bisque of Shrimp,,24,24,1888,1972,0.3,0.9
10446,Cold Ox Tongue,,71,71,1892,1955,0.0,0.85
10448,Marinated Herring,,164,183,1898,1985,0.0,6.25
10456,NEW POTATOES,,156,162,1882,1989,0.0,25.0
10459,"APPLE FRITTERS, wine sauce",,20,20,1882,1906,0.2,0.25
10465,Smoked Whitefish,,14,14,1900,1962,0.25,1.35
10476,APPLE TAPIOCA PUDDING,,26,26,1900,1933,0.05,0.35
10477,Cold Consomme,,138,144,1892,1970,0.0,20.0
10480,PRESERVED FRUIT,,54,54,1888,1944,0.2,20.0
10482,Assorted Fruit,,177,177,1893,1955,0.0,1.0
10485,ENGLISH AND GRAHAM WAFERS,,11,11,1900,1901,0.1,0.1
10490,Preserved Strawberries,,90,90,1882,1948,0.0,0.4
10510,"Mutton Chops, plain",,75,75,1882,1901,0.15,0.75
10518,Deviled Crabs,,78,79,1884,1963,0.2,3.0
10523,Giblet Soup,,25,26,1900,1950,0.25,0.45
10526,Frog Legs,,17,17,1900,1967,0.0,4.25
10537,"Sirloin Steak, plain",,91,91,1882,1907,0.25,100.0
10545,Claret Cup,,54,55,1892,1955,0.5,2.5
10551,"Extra Sirloin Steak, plain",,18,18,1899,1907,0.75,1.75
10572,"Moselle, Sparkling",,112,112,1900,1910,0.0,3.75
10576,Sparkling Burgundy,,121,134,1856,1970,0.6,9.0
10583,"Burgundy, Nuits",,34,34,1866,1906,0.0,4.0
10599,"Veal Cutlets Breaded, Tomato Sauce",,19,20,1892,1901,0.15,0.6
10607,"Blue Points, Dozen",,11,11,1900,1940,0.25,0.5
10611,Vanilla Custard,,19,19,1883,1973,0.15,0.2
10612,Oyster Fry,,164,175,1894,1944,0.15,0.75
10614,Oyster Fry in Butter,,15,15,1900,1941,0.3,0.65
10617,"Brandy, Very Old",,63,63,1899,1906,0.0,0.3
10623,Assorted Crackers,,45,48,1899,1954,0.1,0.1
10629,"Whiskey, Irish",,72,72,1892,1910,0.0,1.5
10632,"Whiskey, Scotch",,34,34,1900,1906,0.0,0.5
10646,Pickled Pigs' Feet,,19,19,1892,1914,0.15,0.5
10647,Pickled Pig's Feet,,71,71,1892,1917,0.2,0.6
10682,"Oysters, raw",,34,34,1892,1907,0.15,0.3
10716,"Lamb Fries Breaded, Tomato Sauce",,16,16,1892,1913,0.3,40.0
10740,PINEAPPLE WATER ICE,,134,134,1881,1933,0.2,25.0
10742,Cold Roast Chicken,,38,38,1865,1981,0.4,90.0
10743,Black tea,,60,61,1856,1945,0.0,0.3
10746,Cold Roast Lamb,,43,43,1881,1935,0.15,1.0
10749,Old English Cheese,,13,14,1892,1969,0.1,0.25
10758,White cherries,,16,16,1900,1915,0.15,0.25
10771,"Roast Ribs of Beef, Dish Gravy",,18,18,1888,1908,0.3,0.4
10780,Mint Sauce,,14,14,1895,1935,0.05,1.0
10789,Crab Meat salad,,153,158,1899,1969,0.0,70.0
10792,Potatoes Croquettes,,26,26,1899,1972,0.15,0.35
10809,Salade Romaine,,44,45,1891,1937,0.0,1.0
10814,Vienna sausage,,13,13,1900,1901,0.2,35.0
10819,Blue points on the half shell,,19,19,1887,1907,0.2,0.25
10822,Brown Potatoes,,19,19,1898,1944,0.1,0.1
10823,French Strawberry Ice Cream,,11,11,1901,1957,0.0,0.35
10825,French Chocolate Ice Cream,,16,16,1901,1952,0.0,0.6
10827,Bisquit Glace,,13,13,1896,1947,0.25,25.0
10847,"Potatoes, Persillade",,12,12,1897,1941,0.15,0.2
10848,Chicken Soup,,145,162,1865,1987,0.05,15.0
10856,Blue Points on Shell,,16,16,1884,1914,0.2,0.35
10857,Iced Coffee with Cream,,20,20,1901,1959,0.1,0.3
10860,Broiled Salmon,,69,69,1859,1957,0.0,2.5
10866,Lamb Chop,,138,139,1894,1978,0.0,7.9
10873,Sweet Catawba Wine,,10,10,1900,1900,0.6,1.0
10876,"Glass of Milk, Half Cream",,10,10,1901,1914,0.1,0.1
10879,Glass of Pure Cream,,20,21,1900,1919,0.1,0.3
10881,"Tomatoes, sliced",,25,25,1882,1917,0.1,0.35
10884,Potatoes Fried,,36,36,1884,1987,0.0,0.25
10890,Pot Tea,,13,13,1900,1962,0.1,0.3
10897,Corned beef & cabbage,,37,37,1882,1906,0.15,0.4
10901,CARAMEL ICE CREAM,,21,48,1897,1990,0.25,0.6
10910,Cake Assorted,,38,38,1900,1901,0.25,0.25
10927,Potatoes stewed in Cream,,86,87,1897,1939,0.0,0.35
10930,Buttered new beets,,127,127,1900,1944,0.15,0.3
10932,Sirloin with Mushrooms,,17,17,1900,1907,0.35,1.15
10940,Plain Steak,,17,17,1900,1925,0.25,0.9
10951,Side Order of Bacon,,13,13,1900,1988,0.1,1.25
10956,Romain,,18,18,1899,1901,0.2,30.0
10962,"Hot Cakes, with Maple Syrup",,10,10,1900,1901,0.2,0.2
10972,Chicken Pie,,37,41,1866,1978,0.0,40.0
10973,Single Pot of Tea,,23,23,1900,1901,0.1,0.1
10975,Shasta Water (Pints),,16,16,1900,1901,0.15,0.15
10983,Mulligatawney,,26,26,1882,1940,0.0,0.1
10984,Consomme Noodles,,9,10,1898,1961,0.2,0.4
10990,Fried Salmon,,10,10,1901,1917,0.3,0.4
11000,"Corn Fritters, Maple Syrup",,9,10,1900,1933,0.1,0.1
11008,Wax Beans,,117,119,1893,1958,0.0,25.0
11014,Baked Chicken Pie,,23,23,1900,1945,0.15,0.6
11048,"Asparagus, Vinaigrette",,44,44,1889,1955,0.0,50.0
11057,California Plums,,19,19,1895,1913,0.25,10.0
11071,Hubbard Squash,,76,99,1892,1953,0.1,0.5
11077,Sliced Tomato,,53,57,1900,1979,0.0,1.5
11079,Cherry Preserves,,11,11,1900,1905,0.15,0.3
11084,Salted Wafers,,13,13,1896,1919,0.05,0.05
11101,Oranges.,,10,10,1851,1918,0.1,0.2
11122,Plain Pound Cake,,43,44,1899,1949,0.05,5.0
11131,Gateaux Assortis,,78,78,1880,1978,0.0,0.3
11132,Finnan haddock,,21,21,1900,1928,0.3,0.6
11156,Spiced Oysters,,14,14,1884,1907,0.25,0.5
11163,Rice Muffins,,20,20,1893,1948,0.15,0.15
11169,"Bacon, Fried",,32,32,1900,1941,0.2,0.7
11171,"Calf's Liver, Fried",,22,22,1881,1906,0.25,50.0
11202,Lobster Mayonnaise,,54,55,1881,1935,0.5,1.4
11204,"Potatoes, Chateau",,26,26,1892,1917,0.15,30.0
11207,Beef Steak Pie,,17,17,1900,1916,0.1,16.0
11211,"Roast Prime Beef, au Jus",,13,13,1895,1946,1.45,1.45
11212,Chicken Croquettes with French Peas,,18,18,1891,1907,0.5,1.0
11217,a la Bearnaise,,10,10,1900,1907,0.85,125.0
11223,Cold Ham and Tongue,,11,11,1900,1916,0.4,0.4
11235,Apple Tarts,,16,16,1889,1906,0.05,10.0
11262,Honey-comb Tripe,,12,12,1892,1917,0.2,0.4
11265,Bass Ale (White Label),,13,13,1892,1900,0.25,0.3
11267,Spanish Cream,,11,11,1882,1962,0.4,0.4
11306,Mortadella,,79,92,1884,1962,0.35,50.0
11317,Blueberries,,131,179,1880,1954,0.25,0.9
11323,Rice Custard,,31,31,1900,1943,0.05,0.15
11326,Water Melon,,42,42,1880,1987,0.0,0.4
11347,Berries with Cream,,14,15,1897,1985,0.25,0.65
11358,Compote of Apricots,,22,22,1900,1965,0.2,0.2
11362,"Potatoes, in Cream",,13,13,1898,1939,0.0,0.3
11370,Club House,,13,13,1894,1955,0.1,15.0
11386,NEW SPINACH,,26,26,1900,1959,0.0,0.55
11396,Curry of Chicken with Rice,,12,12,1880,1947,0.25,2.5
11398,Spaghetti Italienne,,177,180,1900,1968,0.0,1.0
11399,anchovy canape,,66,98,1900,1962,0.3,1.75
11401,LETTUCE AND EGG SALAD,,12,12,1900,1968,0.0,0.6
11402,"Banana Fritters, Wine Sauce",,13,14,1889,1914,0.1,0.1
11407,"Rib Ends of Beef, Browned Potatoes",,11,11,1893,1928,0.85,0.85
11409,Assorted Rolls,,101,103,1900,1963,0.0,0.35
11411,Cauliflower with Cream,,12,12,1894,1918,0.25,0.25
11415,Beans,,20,22,1891,2006,0.05,1.35
11417,Vegetable Salad,,132,141,1881,1985,0.0,40.0
11418,Cream of Peas,,15,16,1900,1961,0.2,0.9
11440,Mutton broth with barley,,45,49,1900,1948,0.1,0.4
11446,Cream of celery,,85,87,1891,1981,0.0,2.0
11450,"Clam broth, hot or cold",,11,11,1900,1933,0.15,0.25
11462,Spanish Queen Olives,,14,14,1900,1963,0.3,0.3
11470,Coffee and Cream,,53,54,1900,1914,0.1,35.0
11474,"Boiled codfish, oyster sauce",,12,12,1892,1901,0.35,0.75
11476,Broiled kippered herring,,19,19,1901,1969,0.0,2.0
11479,Pickled herring,,44,50,1899,1985,0.0,4.95
11487,PUNCH CHARTREUSE,,12,12,1892,1907,0.3,0.3
11488,TUTTI FRUTTI ICE CREAM,,145,146,1890,1981,0.0,0.45
11495,Roast Ribs of Prime Beef au jus,,34,34,1900,1946,0.3,40.0
11497,Half chicken en casserole,,14,14,1901,1943,0.5,2.25
11498,Boiled New Potatoes in Cream,,20,21,1900,1914,0.05,0.1
11499,Orange Meringue Pie,,30,31,1884,1940,0.1,0.15
11507,Asparagus Hollandaise,,46,46,1897,1975,0.25,2.75
11511,Canape a la Russe,,27,27,1890,1940,0.35,0.6
11513,"Consomme, Celestine",,39,42,1898,1919,0.1,0.6
11527,Salmi of duck with olives,,15,15,1900,1931,0.4,0.7
11529,Tea or Coffee,,23,29,1900,1975,0.0,0.3
11536,All Pies in Season,,17,19,1900,1917,0.05,0.5
11543,Frankfurters and sauerkraut,,25,26,1900,1955,0.15,0.65
11552,Lettuce Mayonnaise,,39,39,1882,1907,0.25,0.4
11555,"Corned Beef Hash, browned in the pan",,10,10,1894,1907,0.15,0.15
11556,JAPAN TEA,,38,38,1895,1933,0.05,0.25
11559,"Plum Pudding, Hard and Brandy Sauce",,27,27,1893,1941,0.15,0.5
11571,Combination Vegetable Salad,,14,14,1900,1962,0.3,1.6
11575,Cream of tomato,,116,127,1898,1977,0.0,50.0
11576,Lady Cake,,35,36,1864,1954,0.1,0.25
11586,Egg Salad,,132,140,1900,1987,0.0,20.0
11587,2 Fried Eggs,,36,36,1899,1987,0.0,17.0
11594,Claret Jelly,,10,10,1899,1900,0.2,20.0
11606,Strawberry tart,,46,50,1899,1980,0.05,1.75
11616,Rum cake,,47,54,1900,1972,0.05,1.0
11621,Irish stew with vegetables,,10,10,1892,1943,0.3,1.1
11652,Desserts,,89,93,1869,2006,0.0,7.0
11668,Rocquefort,,21,21,1900,1906,0.0,0.25
11673,Raw Oysters,,62,64,1859,1954,0.15,20.0
11681,Broiled Lake Trout,,18,18,1894,1957,0.0,1.75
11701,Fruit Jelly,,89,92,1885,1963,0.0,0.3
11703,Sierra,,12,12,1900,1924,0.2,25.0
11712,Stewed Figs,,67,74,1900,1987,0.0,1.25
11719,Eggs Fried,,24,24,1900,1941,0.15,0.35
11720,Eggs Shirred,,24,24,1900,1941,0.15,0.4
11724,Apple meringue pie,,18,18,1892,1917,0.1,0.25
11729,Eggs A la Meyerbeer,,29,29,1899,1905,0.35,35.0
11735,"Eggs, a la Turque",,10,10,1898,1907,0.4,0.5
11736,Plum pie,,84,86,1892,1952,0.05,0.5
11738,Consomme Alphabet,,14,14,1891,1963,0.0,0.4
11739,"Broiled Bluefish, Maitre d'Hotel",,78,79,1890,1953,0.25,2.75
11749,English Stilton,,19,20,1900,1967,0.0,0.6
11751,Omelettes with Ham,,26,26,1895,1905,0.3,0.5
11752,Scrambled Eggs with Bacon,,81,83,1896,1972,0.0,30.0
11753,"POTATOES, SARATOGA CHIPS",,14,14,1900,1907,0.05,0.2
11755,Scrambled Eggs with Chipped Beef,,13,14,1899,1953,0.25,0.5
11759,Strawberry pie,,43,45,1892,1980,0.05,1.75
11760,"Rice pudding, hard sauce",,12,12,1882,1913,0.1,0.15
11769,Fromage de Brie,,63,66,1882,1979,0.1,0.4
11785,Red Raspberries,,15,15,1898,1945,0.25,10.5
11796,Extra Tenderloin,,10,10,1900,1914,1.2,2.0
11799,Prune Pie,,12,12,1900,1944,0.25,0.25
11807,Fresh Pineapple,,122,126,1900,1970,0.0,35.0
11830,Broiled Breakfast Bacon,,20,20,1897,1938,0.0,0.5
11835,Canape Russe,,14,14,1897,1918,0.3,0.6
11840,Corn on the cob,,66,70,1899,1987,0.0,5.0
11847,Broiled Veal Cutlets,,15,15,1880,1935,0.3,0.5
11856,Broiled Pork Chops,,31,34,1859,1970,0.3,6.95
11857,Crushed Strawberry Ice Cream,,19,22,1882,1915,0.2,0.4
11858,New Boiled Potatoes,,50,55,1881,1964,0.0,0.35
11864,Cauliflower Hollandaise,,89,89,1900,1969,0.0,1.25
11882,New Carrots and Peas,,14,14,1900,1954,0.1,0.35
11909,California Cherries,,56,56,1898,1933,0.0,0.75
11912,Iced Watermelon,,61,69,1899,1975,0.05,0.5
11914,Sherry Wine Jelly,,43,44,1881,1918,0.1,0.4
11921,"Salt Mackerel, Broiled",,57,59,1899,1941,0.15,0.85
11923,Bar le Duc Jelly,,42,42,1898,1940,0.0,0.5
11931,Squab en casserole,,23,23,1900,1954,0.75,3.0
11934,Potatoes German Fried,,17,17,1898,1912,0.05,0.25
11935,Blue-Points,,35,36,1899,1918,0.15,25.0
11947,Stewed chicken,,20,20,1900,1906,0.0,0.5
11950,Roast Mallard Duck,,27,27,1897,1965,0.5,5.0
11953,"Hot cakes, maple syrup",,11,11,1900,1937,0.0,0.8
11960,Oysters: Stewed,,10,10,1899,1907,0.2,0.4
11966,Bailey's Beaten Biscuit,,20,20,1900,1901,0.15,0.15
11970,Chutney Sauce,,26,26,1900,1941,0.1,0.25
11973,Patisserie,,56,60,1886,1976,0.0,0.8
11979,Planked bluefish,,14,14,1898,1906,0.3,2.5
11982,Charlotte Ice Cream,,19,19,1900,1918,0.25,30.0
11990,Preserved plums,,46,46,1882,1969,0.15,0.75
12009,Broiled half chicken,,27,30,1900,1977,0.5,8.0
12018,Fish Salad,,17,17,1901,1958,0.5,0.5
12024,"Mince pie, hot",,11,11,1894,1917,0.05,0.3
12027,Cream of Chicken,,65,66,1890,1981,0.0,25.0
12028,"Mince pie, cold",,17,17,1894,1920,0.05,0.3
12033,Pigs' Feet,,45,45,1888,1901,0.1,0.1
12056,Ice Cream: Vanilla,,10,10,1900,1975,0.15,0.85
12064,Tea Biscuit,,46,46,1858,1917,0.05,5.0
12080,"Wheat Cakes, with Maple Syrup",,21,21,1898,1916,0.1,0.2
12083,Creamed Oysters on Toast,,21,21,1901,1941,0.2,0.65
12085,Peaches with Cream,,27,27,1896,1921,0.15,0.5
12090,Pot Coffee,,18,18,1900,1962,0.1,0.25
12091,Roast Veal with Dressing,,13,14,1900,1917,0.25,0.25
12101,Ice Cream with Cake,,46,57,1900,1949,0.0,0.4
12112,Delmonico Ice Cream,,19,20,1892,1969,0.55,0.55
12115,"Omelette, fine herbs",,13,13,1900,1913,0.2,0.5
12117,"Omelette, ham",,47,47,1899,1945,0.2,35.0
12118,"Omelette, cheese",,30,30,1899,1961,0.25,35.0
12119,"Omelette, rum",,11,11,1900,1914,0.3,40.0
12120,"Small Steak, Plain",,27,28,1900,1914,0.2,40.0
12126,Pickled Stuffed Peppers,,10,10,1900,1900,0.25,25.0
12132,Ice Cream Meringue,,13,13,1899,1906,0.2,30.0
12133,Pickles and Chutney,,10,10,1900,1900,0.2,20.0
12137,Small beefsteak,,46,46,1900,1920,0.25,0.95
12139,"Broiled Spring Chicken, whole",,24,25,1894,1914,0.6,125.0
12140,"Chicken en casserole, whole",,16,16,1900,1914,1.0,2.75
12141,"Veal Cutlets, Plain or Breaded",,15,15,1900,1906,0.4,0.5
12142,Broiled Ham with eggs,,16,16,1887,1939,0.35,0.75
12144,Broiled bacon with eggs,,10,10,1900,1938,0.3,0.75
12146,"Broiled Lobster, half",,10,10,1900,1908,0.3,0.5
12149,Fresh Fruits,,39,41,1899,1987,0.15,0.65
12166,Marasquino,,11,11,1864,1900,0.2,30.0
12177,Pot of Coffee for one,,10,10,1900,1919,0.1,0.25
12193,Glass of Cream,,59,61,1892,1945,0.0,0.3
12199,Perrier-Jouet,,22,22,1889,1914,0.0,4.5
12207,English chow-chow,,14,14,1892,1913,0.05,0.25
12222,Ragout a la Deutsch,,18,19,1900,1933,0.4,1.25
12225,"Lobster, Cardinal",,11,11,1900,1937,0.5,50.0
12230,Mayonnaise of Lobster,,61,63,1890,1964,0.0,1.35
12237,Beef salad,,21,21,1900,1932,0.25,0.65
12243,Spring Chicken (half),,32,33,1901,1937,0.0,1.75
12244,Preserved Ginger,,56,58,1882,1944,0.0,0.35
12249,Vermicelli Soup,,93,93,1856,1964,0.1,0.5
12250,Dog's Head,,21,21,1897,1938,0.2,2.4
12255,Imported Pilsener,,30,31,1899,1914,0.1,0.3
12264,Cold Lobster Mayonnaise,,12,12,1900,1941,0.6,1.8
12270,Stewed Tripe a la Creole,,16,16,1899,1907,0.15,0.45
12282,Holland,,33,34,1900,1973,0.12,4.0
12283,"Lamb Chops, plain",,34,34,1882,1919,0.4,75.0
12289,St. Croix,,26,26,1893,1919,0.15,3.5
12299,Mild Cheese,,16,16,1897,1907,0.1,0.1
12300,English Cheese,,41,41,1881,1914,0.1,15.0
12302,"Consomme, Printaniere",,21,22,1892,1958,0.1,10.0
12303,Cider Cup,,16,16,1892,1956,0.5,2.75
12314,Hathorn Water,,105,106,1881,1915,0.2,25.0
12323,"Fried smelts, sauce tartare",,38,38,1892,1918,0.2,0.9
12325,"St. Julien, Barton & Guestier",,19,20,1882,1918,0.5,1.75
12326,"Potatoes, Hollandaise",,31,31,1894,1917,0.1,0.3
12330,"Pontet Canet, Barton & Guestier",,11,12,1882,1913,0.75,2.0
12336,Milwaukee Beer,,25,25,1881,1906,0.15,0.4
12341,Lamb stew with vegetables,,11,12,1881,1917,0.15,30.0
12344,Kaiser Beer,,14,14,1892,1905,0.25,0.3
12345,Guinness's Extra Stout,,28,28,1900,1954,0.12,0.35
12361,Vartray Ginger Ale,,11,11,1901,1901,0.15,0.2
12373,Clams a la Newburg,,13,13,1899,1919,0.4,1.0
12378,Hot Waffles,,17,17,1898,1901,0.2,0.2
12380,"Ice Cream, with assorted cake",,12,12,1900,1901,0.25,0.25
12382,Consomme Princesse,,51,53,1889,1957,0.0,0.3
12401,Onion Soup,,88,91,1900,1987,0.0,7.0
12426,Broiled quail on toast,,37,37,1862,1908,0.5,0.8
12449,Corned Beef with potato salad,,13,13,1900,1917,0.15,15.0
12460,Fresh Fish,,18,19,1853,1958,0.0,1.5
12467,Force and Milk,,42,42,1906,1918,0.05,0.25
12473,Soda Crackers and Milk,,16,16,1894,1914,0.1,10.0
12478,Chocolate Sundae,,141,155,1906,1985,0.0,1.75
12486,"Roast Chicken, Giblet Sauce",,13,13,1882,1914,0.5,0.5
12490,Lillet,,13,13,1956,1984,3.5,4.5
12496,"Punch, Creme de Menthe",,11,11,1899,1907,0.25,0.25
12503,Beefsteak with Onions,,19,19,1889,1917,0.25,0.85
12505,"Mutton Chops, breaded",,19,19,1882,1907,0.2,0.9
12521,Cream of Wheat,,105,126,1894,1969,0.0,15.0
12525,Salt Codfish with Cream,,16,16,1900,1918,0.25,0.7
12526,"Roast Sirloin of Beef, Mashed Potatoes",,10,10,1905,1917,0.15,0.25
12539,Calfs Liver and Bacon,,13,13,1889,1918,0.3,0.35
12559,Tobacco,,35,35,1893,1925,0.2,0.2
12561,Fried Apples,,20,22,1900,1987,0.2,1.95
12562,Pot of cocoa,,36,36,1893,1961,0.1,20.0
12604,Creole sauce,,13,14,1900,1962,0.1,1.25
12605,Spiced Peaches,,10,10,1906,1954,0.8,9.5
12614,Ribs of Beef au Jus,,20,20,1899,1907,0.4,60.0
12618,Teal,,11,11,1900,1940,0.6,60.0
12631,Cardinal Punch,,48,48,1887,1917,0.25,0.4
12636,Broiled Trout,,13,13,1858,1969,0.8,0.8
12645,Calf Liver and Bacon,,10,10,1900,1949,0.0,0.95
12649,Smyrna Figs,,20,20,1895,1933,0.2,0.2
12656,Steamed Potatoes,,75,76,1899,1973,0.05,0.45
12670,Roast Clams,,20,20,1892,1938,0.3,40.0
12676,Oxtail Soup,,36,37,1899,1972,0.0,0.45
12680,Stewed Clams,,74,77,1859,1943,0.15,25.0
